 time       v(/in)     v(/out)   
 1.821e-03  2.447e-01  4.998e+00 
 1.822e-03  2.515e-01  4.998e+00 
 1.823e-03  2.584e-01  4.998e+00 
 1.824e-03  2.654e-01  4.998e+00 
 1.825e-03  2.725e-01  4.998e+00 
 1.826e-03  2.797e-01  4.998e+00 
 1.827e-03  2.869e-01  4.998e+00 
 1.828e-03  2.943e-01  4.998e+00 
 1.829e-03  3.017e-01  4.998e+00 
 1.830e-03  3.092e-01  4.998e+00 
 1.831e-03  3.169e-01  4.998e+00 
 1.832e-03  3.245e-01  4.998e+00 
 1.833e-03  3.323e-01  4.998e+00 
 1.834e-03  3.402e-01  4.998e+00 
 1.835e-03  3.482e-01  4.998e+00 
 1.836e-03  3.562e-01  4.998e+00 
 1.837e-03  3.643e-01  4.998e+00 
 1.838e-03  3.725e-01  4.998e+00 
 1.839e-03  3.808e-01  4.998e+00 
 1.840e-03  3.892e-01  4.998e+00 
 1.841e-03  3.976e-01  4.998e+00 
 1.842e-03  4.062e-01  4.998e+00 
 1.843e-03  4.148e-01  4.998e+00 
 1.844e-03  4.235e-01  4.998e+00 
 1.845e-03  4.323e-01  4.998e+00 
 1.846e-03  4.412e-01  4.998e+00 
 1.847e-03  4.501e-01  4.998e+00 
 1.848e-03  4.592e-01  4.998e+00 
 1.849e-03  4.683e-01  4.998e+00 
 1.850e-03  4.775e-01  4.998e+00 
 1.851e-03  4.867e-01  4.998e+00 
 1.852e-03  4.961e-01  4.998e+00 
 1.853e-03  5.055e-01  4.998e+00 
 1.854e-03  5.150e-01  4.998e+00 
 1.855e-03  5.246e-01  4.997e+00 
 1.856e-03  5.343e-01  4.997e+00 
 1.857e-03  5.440e-01  4.997e+00 
 1.858e-03  5.539e-01  4.997e+00 
 1.859e-03  5.638e-01  4.997e+00 
 1.860e-03  5.737e-01  4.996e+00 
 1.861e-03  5.838e-01  4.996e+00 
 1.862e-03  5.939e-01  4.996e+00 
 1.863e-03  6.041e-01  4.995e+00 
 1.864e-03  6.144e-01  4.995e+00 
 1.865e-03  6.247e-01  4.994e+00 
 1.866e-03  6.352e-01  4.994e+00 
 1.867e-03  6.457e-01  4.993e+00 
 1.868e-03  6.562e-01  4.992e+00 
 1.869e-03  6.669e-01  4.991e+00 
 1.870e-03  6.776e-01  4.991e+00 
 1.871e-03  6.884e-01  4.990e+00 
 1.872e-03  6.992e-01  4.989e+00 
 1.873e-03  7.102e-01  4.988e+00 
 1.874e-03  7.212e-01  4.987e+00 
 1.875e-03  7.322e-01  4.985e+00 
 1.876e-03  7.434e-01  4.984e+00 
 1.877e-03  7.546e-01  4.983e+00 
 1.878e-03  7.659e-01  4.981e+00 
 1.879e-03  7.772e-01  4.980e+00 
 1.880e-03  7.886e-01  4.978e+00 
 1.881e-03  8.001e-01  4.977e+00 
 1.882e-03  8.117e-01  4.975e+00 
 1.883e-03  8.233e-01  4.973e+00 
 1.884e-03  8.350e-01  4.972e+00 
 1.885e-03  8.467e-01  4.970e+00 
 1.886e-03  8.585e-01  4.968e+00 
 1.887e-03  8.704e-01  4.966e+00 
 1.888e-03  8.824e-01  4.963e+00 
 1.889e-03  8.944e-01  4.961e+00 
 1.890e-03  9.064e-01  4.959e+00 
 1.891e-03  9.186e-01  4.956e+00 
 1.892e-03  9.308e-01  4.954e+00 
 1.893e-03  9.430e-01  4.951e+00 
 1.894e-03  9.554e-01  4.948e+00 
 1.895e-03  9.677e-01  4.945e+00 
 1.896e-03  9.802e-01  4.942e+00 
 1.897e-03  9.927e-01  4.939e+00 
 1.898e-03  1.005e+00  4.936e+00 
 1.899e-03  1.018e+00  4.933e+00 
 1.900e-03  1.031e+00  4.929e+00 
 1.901e-03  1.043e+00  4.926e+00 
 1.902e-03  1.056e+00  4.922e+00 
 1.903e-03  1.069e+00  4.918e+00 
 1.904e-03  1.082e+00  4.914e+00 
 1.905e-03  1.095e+00  4.910e+00 
 1.906e-03  1.108e+00  4.906e+00 
 1.907e-03  1.121e+00  4.902e+00 
 1.908e-03  1.134e+00  4.897e+00 
 1.909e-03  1.147e+00  4.893e+00 
 1.910e-03  1.160e+00  4.888e+00 
 1.911e-03  1.174e+00  4.883e+00 
 1.912e-03  1.187e+00  4.878e+00 
 1.913e-03  1.200e+00  4.873e+00 
 1.914e-03  1.214e+00  4.868e+00 
 1.915e-03  1.227e+00  4.862e+00 
 1.916e-03  1.241e+00  4.857e+00 
 1.917e-03  1.255e+00  4.851e+00 
 1.918e-03  1.268e+00  4.845e+00 
 1.919e-03  1.282e+00  4.839e+00 
 1.920e-03  1.296e+00  4.833e+00 
 1.921e-03  1.309e+00  4.826e+00 
 1.922e-03  1.323e+00  4.819e+00 
 1.923e-03  1.337e+00  4.813e+00 
 1.924e-03  1.351e+00  4.806e+00 
 1.925e-03  1.365e+00  4.798e+00 
 1.926e-03  1.379e+00  4.791e+00 
 1.927e-03  1.393e+00  4.783e+00 
 1.928e-03  1.407e+00  4.776e+00 
 1.929e-03  1.421e+00  4.768e+00 
 1.930e-03  1.436e+00  4.759e+00 
 1.931e-03  1.450e+00  4.751e+00 
 1.932e-03  1.464e+00  4.742e+00 
 1.933e-03  1.478e+00  4.733e+00 
 1.934e-03  1.493e+00  4.724e+00 
 1.935e-03  1.507e+00  4.715e+00 
 1.936e-03  1.522e+00  4.705e+00 
 1.937e-03  1.536e+00  4.695e+00 
 1.938e-03  1.551e+00  4.685e+00 
 1.939e-03  1.565e+00  4.675e+00 
 1.940e-03  1.580e+00  4.664e+00 
 1.941e-03  1.594e+00  4.653e+00 
 1.942e-03  1.609e+00  4.642e+00 
 1.943e-03  1.624e+00  4.631e+00 
 1.944e-03  1.638e+00  4.619e+00 
 1.945e-03  1.653e+00  4.607e+00 
 1.946e-03  1.668e+00  4.594e+00 
 1.947e-03  1.683e+00  4.582e+00 
 1.948e-03  1.698e+00  4.568e+00 
 1.949e-03  1.713e+00  4.555e+00 
 1.950e-03  1.727e+00  4.541e+00 
 1.951e-03  1.742e+00  4.527e+00 
 1.952e-03  1.757e+00  4.513e+00 
 1.953e-03  1.772e+00  4.498e+00 
 1.954e-03  1.787e+00  4.483e+00 
 1.955e-03  1.803e+00  4.467e+00 
 1.956e-03  1.818e+00  4.451e+00 
 1.957e-03  1.833e+00  4.435e+00 
 1.958e-03  1.848e+00  4.418e+00 
 1.959e-03  1.863e+00  4.400e+00 
 1.960e-03  1.878e+00  4.382e+00 
 1.961e-03  1.894e+00  4.364e+00 
 1.962e-03  1.909e+00  4.345e+00 
 1.963e-03  1.924e+00  4.326e+00 
 1.964e-03  1.939e+00  4.306e+00 
 1.965e-03  1.955e+00  4.286e+00 
 1.966e-03  1.970e+00  4.265e+00 
 1.967e-03  1.985e+00  4.243e+00 
 1.968e-03  2.001e+00  4.221e+00 
 1.969e-03  2.016e+00  4.198e+00 
 1.970e-03  2.032e+00  4.174e+00 
 1.971e-03  2.047e+00  4.150e+00 
 1.972e-03  2.062e+00  4.125e+00 
 1.973e-03  2.078e+00  4.099e+00 
 1.974e-03  2.093e+00  4.072e+00 
 1.975e-03  2.109e+00  4.045e+00 
 1.976e-03  2.124e+00  4.016e+00 
 1.977e-03  2.140e+00  3.987e+00 
 1.978e-03  2.156e+00  3.956e+00 
 1.979e-03  2.171e+00  3.925e+00 
 1.980e-03  2.187e+00  3.892e+00 
 1.981e-03  2.202e+00  3.858e+00 
 1.982e-03  2.218e+00  3.823e+00 
 1.983e-03  2.233e+00  3.786e+00 
 1.984e-03  2.249e+00  3.748e+00 
 1.985e-03  2.265e+00  3.708e+00 
 1.986e-03  2.280e+00  3.666e+00 
 1.987e-03  2.296e+00  3.622e+00 
 1.988e-03  2.312e+00  3.576e+00 
 1.989e-03  2.327e+00  3.528e+00 
 1.990e-03  2.343e+00  3.477e+00 
 1.991e-03  2.359e+00  3.423e+00 
 1.992e-03  2.374e+00  3.366e+00 
 1.993e-03  2.390e+00  3.304e+00 
 1.994e-03  2.406e+00  3.238e+00 
 1.995e-03  2.421e+00  3.166e+00 
 1.996e-03  2.437e+00  3.087e+00 
 1.997e-03  2.453e+00  3.000e+00 
 1.998e-03  2.469e+00  2.901e+00 
 1.999e-03  2.484e+00  2.784e+00 
 2.000e-03  2.500e+00  2.641e+00 
 2.001e-03  2.516e+00  2.435e+00 
 2.002e-03  2.531e+00  1.972e+00 
 2.003e-03  2.547e+00  1.702e+00 
 2.004e-03  2.563e+00  1.583e+00 
 2.005e-03  2.579e+00  1.496e+00 
 2.006e-03  2.594e+00  1.425e+00 
 2.007e-03  2.610e+00  1.364e+00 
 2.008e-03  2.626e+00  1.310e+00 
 2.009e-03  2.641e+00  1.262e+00 
 2.010e-03  2.657e+00  1.217e+00 
 2.011e-03  2.673e+00  1.177e+00 
 2.012e-03  2.688e+00  1.139e+00 
 2.013e-03  2.704e+00  1.103e+00 
 2.014e-03  2.720e+00  1.070e+00 
 2.015e-03  2.735e+00  1.039e+00 
 2.016e-03  2.751e+00  1.009e+00 
 2.017e-03  2.767e+00  9.812e-01 
 2.018e-03  2.782e+00  9.544e-01 
 2.019e-03  2.798e+00  9.289e-01 
 2.020e-03  2.813e+00  9.045e-01 
 2.021e-03  2.829e+00  8.812e-01 
 2.022e-03  2.844e+00  8.588e-01 
 2.023e-03  2.860e+00  8.372e-01 
 2.024e-03  2.876e+00  8.165e-01 
 2.025e-03  2.891e+00  7.966e-01 
 2.026e-03  2.907e+00  7.773e-01 
 2.027e-03  2.922e+00  7.588e-01 
 2.028e-03  2.938e+00  7.408e-01 
 2.029e-03  2.953e+00  7.235e-01 
 2.030e-03  2.968e+00  7.067e-01 
 2.031e-03  2.984e+00  6.904e-01 
 2.032e-03  2.999e+00  6.746e-01 
 2.033e-03  3.015e+00  6.593e-01 
 2.034e-03  3.030e+00  6.445e-01 
 2.035e-03  3.045e+00  6.301e-01 
 2.036e-03  3.061e+00  6.161e-01 
 2.037e-03  3.076e+00  6.025e-01 
 2.038e-03  3.091e+00  5.892e-01 
 2.039e-03  3.106e+00  5.763e-01 
 2.040e-03  3.122e+00  5.638e-01 
 2.041e-03  3.137e+00  5.516e-01 
 2.042e-03  3.152e+00  5.397e-01 
 2.043e-03  3.167e+00  5.281e-01 
 2.044e-03  3.182e+00  5.168e-01 
 2.045e-03  3.197e+00  5.058e-01 
 2.046e-03  3.213e+00  4.951e-01 
 2.047e-03  3.228e+00  4.846e-01 
 2.048e-03  3.243e+00  4.744e-01 
 2.049e-03  3.258e+00  4.644e-01 
 2.050e-03  3.273e+00  4.547e-01 
 2.051e-03  3.287e+00  4.452e-01 
 2.052e-03  3.302e+00  4.359e-01 
 2.053e-03  3.317e+00  4.268e-01 
 2.054e-03  3.332e+00  4.179e-01 
 2.055e-03  3.347e+00  4.093e-01 
 2.056e-03  3.362e+00  4.008e-01 
 2.057e-03  3.376e+00  3.925e-01 
 2.058e-03  3.391e+00  3.844e-01 
 2.059e-03  3.406e+00  3.765e-01 
 2.060e-03  3.420e+00  3.687e-01 
 2.061e-03  3.435e+00  3.611e-01 
 2.062e-03  3.449e+00  3.537e-01 
 2.063e-03  3.464e+00  3.465e-01 
 2.064e-03  3.478e+00  3.394e-01 
 2.065e-03  3.493e+00  3.324e-01 
 2.066e-03  3.507e+00  3.256e-01 
 2.067e-03  3.522e+00  3.190e-01 
 2.068e-03  3.536e+00  3.125e-01 
 2.069e-03  3.550e+00  3.061e-01 
 2.070e-03  3.564e+00  2.998e-01 
 2.071e-03  3.579e+00  2.937e-01 
 2.072e-03  3.593e+00  2.877e-01 
 2.073e-03  3.607e+00  2.818e-01 
 2.074e-03  3.621e+00  2.761e-01 
 2.075e-03  3.635e+00  2.705e-01 
 2.076e-03  3.649e+00  2.650e-01 
 2.077e-03  3.663e+00  2.596e-01 
 2.078e-03  3.677e+00  2.543e-01 
 2.079e-03  3.691e+00  2.491e-01 
 2.080e-03  3.704e+00  2.440e-01 
 2.081e-03  3.718e+00  2.390e-01 
 2.082e-03  3.732e+00  2.341e-01 
 2.083e-03  3.745e+00  2.294e-01 
 2.084e-03  3.759e+00  2.247e-01 
 2.085e-03  3.773e+00  2.201e-01 
 2.086e-03  3.786e+00  2.156e-01 
 2.087e-03  3.800e+00  2.112e-01 
 2.088e-03  3.813e+00  2.069e-01 
 2.089e-03  3.826e+00  2.026e-01 
 2.090e-03  3.840e+00  1.985e-01 
 2.091e-03  3.853e+00  1.944e-01 
 2.092e-03  3.866e+00  1.904e-01 
 2.093e-03  3.879e+00  1.865e-01 
 2.094e-03  3.892e+00  1.827e-01 
 2.095e-03  3.905e+00  1.789e-01 
 2.096e-03  3.918e+00  1.752e-01 
 2.097e-03  3.931e+00  1.716e-01 
 2.098e-03  3.944e+00  1.681e-01 
 2.099e-03  3.957e+00  1.646e-01 
 2.100e-03  3.969e+00  1.612e-01 
 2.101e-03  3.982e+00  1.579e-01 
 2.102e-03  3.995e+00  1.547e-01 
 2.103e-03  4.007e+00  1.515e-01 
 2.104e-03  4.020e+00  1.483e-01 
 2.105e-03  4.032e+00  1.452e-01 
 2.106e-03  4.045e+00  1.422e-01 
 2.107e-03  4.057e+00  1.393e-01 
 2.108e-03  4.069e+00  1.364e-01 
 2.109e-03  4.081e+00  1.336e-01 
 2.110e-03  4.094e+00  1.308e-01 
 2.111e-03  4.106e+00  1.281e-01 
 2.112e-03  4.118e+00  1.254e-01 
 2.113e-03  4.130e+00  1.228e-01 
 2.114e-03  4.141e+00  1.202e-01 
 2.115e-03  4.153e+00  1.177e-01 
 2.116e-03  4.165e+00  1.152e-01 
 2.117e-03  4.177e+00  1.128e-01 
 2.118e-03  4.188e+00  1.105e-01 
 2.119e-03  4.200e+00  1.082e-01 
 2.120e-03  4.211e+00  1.059e-01 
 2.121e-03  4.223e+00  1.037e-01 
 2.122e-03  4.234e+00  1.015e-01 
 2.123e-03  4.245e+00  9.935e-02 
 2.124e-03  4.257e+00  9.726e-02 
 2.125e-03  4.268e+00  9.521e-02 
 2.126e-03  4.279e+00  9.321e-02 
 2.127e-03  4.290e+00  9.124e-02 
 2.128e-03  4.301e+00  8.932e-02 
 2.129e-03  4.312e+00  8.743e-02 
 2.130e-03  4.322e+00  8.559e-02 
 2.131e-03  4.333e+00  8.378e-02 
 2.132e-03  4.344e+00  8.201e-02 
 2.133e-03  4.354e+00  8.027e-02 
 2.134e-03  4.365e+00  7.857e-02 
 2.135e-03  4.375e+00  7.691e-02 
 2.136e-03  4.386e+00  7.528e-02 
 2.137e-03  4.396e+00  7.369e-02 
 2.138e-03  4.406e+00  7.213e-02 
 2.139e-03  4.416e+00  7.060e-02 
 2.140e-03  4.426e+00  6.911e-02 
 2.141e-03  4.436e+00  6.764e-02 
 2.142e-03  4.446e+00  6.621e-02 
 2.143e-03  4.456e+00  6.480e-02 
 2.144e-03  4.466e+00  6.343e-02 
 2.145e-03  4.475e+00  6.209e-02 
 2.146e-03  4.485e+00  6.078e-02 
 2.147e-03  4.494e+00  5.949e-02 
 2.148e-03  4.504e+00  5.823e-02 
 2.149e-03  4.513e+00  5.700e-02 
 2.150e-03  4.523e+00  5.580e-02 
 2.151e-03  4.532e+00  5.462e-02 
 2.152e-03  4.541e+00  5.346e-02 
 2.153e-03  4.550e+00  5.234e-02 
 2.154e-03  4.559e+00  5.124e-02 
 2.155e-03  4.568e+00  5.016e-02 
 2.156e-03  4.576e+00  4.910e-02 
 2.157e-03  4.585e+00  4.807e-02 
 2.158e-03  4.594e+00  4.706e-02 
 2.159e-03  4.602e+00  4.608e-02 
 2.160e-03  4.611e+00  4.512e-02 
 2.161e-03  4.619e+00  4.417e-02 
 2.162e-03  4.627e+00  4.325e-02 
 2.163e-03  4.636e+00  4.235e-02 
 2.164e-03  4.644e+00  4.148e-02 
 2.165e-03  4.652e+00  4.062e-02 
 2.166e-03  4.660e+00  3.978e-02 
 2.167e-03  4.668e+00  3.896e-02 
 2.168e-03  4.675e+00  3.816e-02 
 2.169e-03  4.683e+00  3.738e-02 
 2.170e-03  4.691e+00  3.661e-02 
 2.171e-03  4.698e+00  3.587e-02 
 2.172e-03  4.706e+00  3.514e-02 
 2.173e-03  4.713e+00  3.443e-02 
 2.174e-03  4.720e+00  3.374e-02 
 2.175e-03  4.728e+00  3.306e-02 
 2.176e-03  4.735e+00  3.240e-02 
 2.177e-03  4.742e+00  3.175e-02 
 2.178e-03  4.749e+00  3.112e-02 
 2.179e-03  4.755e+00  3.051e-02 
 2.180e-03  4.762e+00  2.991e-02 
 2.181e-03  4.769e+00  2.933e-02 
 2.182e-03  4.775e+00  2.876e-02 
 2.183e-03  4.782e+00  2.820e-02 
 2.184e-03  4.788e+00  2.766e-02 
 2.185e-03  4.794e+00  2.713e-02 
 2.186e-03  4.801e+00  2.662e-02 
 2.187e-03  4.807e+00  2.612e-02 
 2.188e-03  4.813e+00  2.563e-02 
 2.189e-03  4.819e+00  2.515e-02 
 2.190e-03  4.824e+00  2.469e-02 
 2.191e-03  4.830e+00  2.424e-02 
 2.192e-03  4.836e+00  2.380e-02 
 2.193e-03  4.841e+00  2.337e-02 
 2.194e-03  4.847e+00  2.296e-02 
 2.195e-03  4.852e+00  2.255e-02 
 2.196e-03  4.857e+00  2.216e-02 
 2.197e-03  4.863e+00  2.177e-02 
 2.198e-03  4.868e+00  2.140e-02 
 2.199e-03  4.873e+00  2.104e-02 
 2.200e-03  4.878e+00  2.069e-02 
 2.201e-03  4.882e+00  2.035e-02 
 2.202e-03  4.887e+00  2.002e-02 
 2.203e-03  4.892e+00  1.969e-02 
 2.204e-03  4.896e+00  1.938e-02 
 2.205e-03  4.901e+00  1.908e-02 
 2.206e-03  4.905e+00  1.879e-02 
 2.207e-03  4.909e+00  1.850e-02 
 2.208e-03  4.913e+00  1.822e-02 
 2.209e-03  4.917e+00  1.795e-02 
 2.210e-03  4.921e+00  1.770e-02 
 2.211e-03  4.925e+00  1.744e-02 
 2.212e-03  4.929e+00  1.720e-02 
 2.213e-03  4.933e+00  1.697e-02 
 2.214e-03  4.936e+00  1.674e-02 
 2.215e-03  4.940e+00  1.652e-02 
 2.216e-03  4.943e+00  1.631e-02 
 2.217e-03  4.946e+00  1.610e-02 
 2.218e-03  4.950e+00  1.591e-02 
 2.219e-03  4.953e+00  1.572e-02 
 2.220e-03  4.956e+00  1.554e-02 
 2.221e-03  4.959e+00  1.536e-02 
 2.222e-03  4.961e+00  1.519e-02 
 2.223e-03  4.964e+00  1.503e-02 
 2.224e-03  4.967e+00  1.488e-02 
 2.225e-03  4.969e+00  1.473e-02 
 2.226e-03  4.972e+00  1.459e-02 
 2.227e-03  4.974e+00  1.445e-02 
 2.228e-03  4.976e+00  1.433e-02 
 2.229e-03  4.978e+00  1.420e-02 
 2.230e-03  4.980e+00  1.409e-02 
 2.231e-03  4.982e+00  1.398e-02 
 2.232e-03  4.984e+00  1.387e-02 
 2.233e-03  4.986e+00  1.377e-02 
 2.234e-03  4.987e+00  1.368e-02 
 2.235e-03  4.989e+00  1.360e-02 
 2.236e-03  4.990e+00  1.352e-02 
 2.237e-03  4.992e+00  1.344e-02 
 2.238e-03  4.993e+00  1.337e-02 
 2.239e-03  4.994e+00  1.331e-02 
 2.240e-03  4.995e+00  1.325e-02 
 2.241e-03  4.996e+00  1.320e-02 
 2.242e-03  4.997e+00  1.315e-02 
 2.243e-03  4.998e+00  1.311e-02 
 2.244e-03  4.998e+00  1.308e-02 
 2.245e-03  4.999e+00  1.305e-02 
 2.246e-03  4.999e+00  1.302e-02 
 2.247e-03  5.000e+00  1.300e-02 
 2.248e-03  5.000e+00  1.299e-02 
 2.249e-03  5.000e+00  1.298e-02 
 2.250e-03  5.000e+00  1.298e-02 
 2.251e-03  5.000e+00  1.298e-02 
 2.252e-03  5.000e+00  1.299e-02 
 2.253e-03  5.000e+00  1.300e-02 
 2.254e-03  4.999e+00  1.302e-02 
 2.255e-03  4.999e+00  1.305e-02 
 2.256e-03  4.998e+00  1.308e-02 
 2.257e-03  4.998e+00  1.311e-02 
 2.258e-03  4.997e+00  1.315e-02 
 2.259e-03  4.996e+00  1.320e-02 
 2.260e-03  4.995e+00  1.325e-02 
 2.261e-03  4.994e+00  1.331e-02 
 2.262e-03  4.993e+00  1.337e-02 
 2.263e-03  4.992e+00  1.344e-02 
 2.264e-03  4.990e+00  1.352e-02 
 2.265e-03  4.989e+00  1.360e-02 
 2.266e-03  4.987e+00  1.368e-02 
 2.267e-03  4.986e+00  1.377e-02 
 2.268e-03  4.984e+00  1.387e-02 
 2.269e-03  4.982e+00  1.398e-02 
 2.270e-03  4.980e+00  1.409e-02 
 2.271e-03  4.978e+00  1.420e-02 
 2.272e-03  4.976e+00  1.433e-02 
 2.273e-03  4.974e+00  1.445e-02 
 2.274e-03  4.972e+00  1.459e-02 
 2.275e-03  4.969e+00  1.473e-02 
 2.276e-03  4.967e+00  1.488e-02 
 2.277e-03  4.964e+00  1.503e-02 
 2.278e-03  4.961e+00  1.519e-02 
 2.279e-03  4.959e+00  1.536e-02 
 2.280e-03  4.956e+00  1.554e-02 
 2.281e-03  4.953e+00  1.572e-02 
 2.282e-03  4.950e+00  1.591e-02 
 2.283e-03  4.946e+00  1.610e-02 
 2.284e-03  4.943e+00  1.631e-02 
 2.285e-03  4.940e+00  1.652e-02 
 2.286e-03  4.936e+00  1.674e-02 
 2.287e-03  4.933e+00  1.697e-02 
 2.288e-03  4.929e+00  1.720e-02 
 2.289e-03  4.925e+00  1.744e-02 
 2.290e-03  4.921e+00  1.770e-02 
 2.291e-03  4.917e+00  1.795e-02 
 2.292e-03  4.913e+00  1.822e-02 
 2.293e-03  4.909e+00  1.850e-02 
 2.294e-03  4.905e+00  1.879e-02 
 2.295e-03  4.901e+00  1.908e-02 
 2.296e-03  4.896e+00  1.938e-02 
 2.297e-03  4.892e+00  1.969e-02 
 2.298e-03  4.887e+00  2.002e-02 
 2.299e-03  4.882e+00  2.035e-02 
 2.300e-03  4.878e+00  2.069e-02 
 2.301e-03  4.873e+00  2.104e-02 
 2.302e-03  4.868e+00  2.140e-02 
 2.303e-03  4.863e+00  2.177e-02 
 2.304e-03  4.857e+00  2.216e-02 
 2.305e-03  4.852e+00  2.255e-02 
 2.306e-03  4.847e+00  2.296e-02 
 2.307e-03  4.841e+00  2.337e-02 
 2.308e-03  4.836e+00  2.380e-02 
 2.309e-03  4.830e+00  2.424e-02 
 2.310e-03  4.824e+00  2.469e-02 
 2.311e-03  4.819e+00  2.515e-02 
 2.312e-03  4.813e+00  2.563e-02 
 2.313e-03  4.807e+00  2.612e-02 
 2.314e-03  4.801e+00  2.662e-02 
 2.315e-03  4.794e+00  2.713e-02 
 2.316e-03  4.788e+00  2.766e-02 
 2.317e-03  4.782e+00  2.820e-02 
 2.318e-03  4.775e+00  2.876e-02 
 2.319e-03  4.769e+00  2.933e-02 
 2.320e-03  4.762e+00  2.991e-02 
 2.321e-03  4.755e+00  3.051e-02 
 2.322e-03  4.749e+00  3.112e-02 
 2.323e-03  4.742e+00  3.175e-02 
 2.324e-03  4.735e+00  3.240e-02 
 2.325e-03  4.728e+00  3.306e-02 
 2.326e-03  4.720e+00  3.374e-02 
 2.327e-03  4.713e+00  3.443e-02 
 2.328e-03  4.706e+00  3.514e-02 
 2.329e-03  4.698e+00  3.587e-02 
 2.330e-03  4.691e+00  3.661e-02 
 2.331e-03  4.683e+00  3.738e-02 
 2.332e-03  4.675e+00  3.816e-02 
 2.333e-03  4.668e+00  3.896e-02 
 2.334e-03  4.660e+00  3.978e-02 
 2.335e-03  4.652e+00  4.062e-02 
 2.336e-03  4.644e+00  4.148e-02 
 2.337e-03  4.636e+00  4.235e-02 
 2.338e-03  4.627e+00  4.325e-02 
 2.339e-03  4.619e+00  4.417e-02 
 2.340e-03  4.611e+00  4.512e-02 
 2.341e-03  4.602e+00  4.608e-02 
 2.342e-03  4.594e+00  4.706e-02 
 2.343e-03  4.585e+00  4.807e-02 
 2.344e-03  4.576e+00  4.910e-02 
 2.345e-03  4.568e+00  5.016e-02 
 2.346e-03  4.559e+00  5.124e-02 
 2.347e-03  4.550e+00  5.234e-02 
 2.348e-03  4.541e+00  5.346e-02 
 2.349e-03  4.532e+00  5.462e-02 
 2.350e-03  4.523e+00  5.580e-02 
 2.351e-03  4.513e+00  5.700e-02 
 2.352e-03  4.504e+00  5.823e-02 
 2.353e-03  4.494e+00  5.949e-02 
 2.354e-03  4.485e+00  6.078e-02 
 2.355e-03  4.475e+00  6.209e-02 
 2.356e-03  4.466e+00  6.343e-02 
 2.357e-03  4.456e+00  6.480e-02 
 2.358e-03  4.446e+00  6.621e-02 
 2.359e-03  4.436e+00  6.764e-02 
 2.360e-03  4.426e+00  6.911e-02 
 2.361e-03  4.416e+00  7.060e-02 
 2.362e-03  4.406e+00  7.213e-02 
 2.363e-03  4.396e+00  7.369e-02 
 2.364e-03  4.386e+00  7.528e-02 
 2.365e-03  4.375e+00  7.691e-02 
 2.366e-03  4.365e+00  7.857e-02 
 2.367e-03  4.354e+00  8.027e-02 
 2.368e-03  4.344e+00  8.201e-02 
 2.369e-03  4.333e+00  8.378e-02 
 2.370e-03  4.322e+00  8.559e-02 
 2.371e-03  4.312e+00  8.743e-02 
 2.372e-03  4.301e+00  8.932e-02 
 2.373e-03  4.290e+00  9.124e-02 
 2.374e-03  4.279e+00  9.321e-02 
 2.375e-03  4.268e+00  9.521e-02 
 2.376e-03  4.257e+00  9.726e-02 
 2.377e-03  4.245e+00  9.935e-02 
 2.378e-03  4.234e+00  1.015e-01 
 2.379e-03  4.223e+00  1.037e-01 
 2.380e-03  4.211e+00  1.059e-01 
 2.381e-03  4.200e+00  1.082e-01 
 2.382e-03  4.188e+00  1.105e-01 
 2.383e-03  4.177e+00  1.128e-01 
 2.384e-03  4.165e+00  1.152e-01 
 2.385e-03  4.153e+00  1.177e-01 
 2.386e-03  4.141e+00  1.202e-01 
 2.387e-03  4.130e+00  1.228e-01 
 2.388e-03  4.118e+00  1.254e-01 
 2.389e-03  4.106e+00  1.281e-01 
 2.390e-03  4.094e+00  1.308e-01 
 2.391e-03  4.081e+00  1.336e-01 
 2.392e-03  4.069e+00  1.364e-01 
 2.393e-03  4.057e+00  1.393e-01 
 2.394e-03  4.045e+00  1.422e-01 
 2.395e-03  4.032e+00  1.452e-01 
 2.396e-03  4.020e+00  1.483e-01 
 2.397e-03  4.007e+00  1.515e-01 
 2.398e-03  3.995e+00  1.547e-01 
 2.399e-03  3.982e+00  1.579e-01 
 2.400e-03  3.969e+00  1.612e-01 
 2.401e-03  3.957e+00  1.646e-01 
 2.402e-03  3.944e+00  1.681e-01 
 2.403e-03  3.931e+00  1.716e-01 
 2.404e-03  3.918e+00  1.752e-01 
 2.405e-03  3.905e+00  1.789e-01 
 2.406e-03  3.892e+00  1.827e-01 
 2.407e-03  3.879e+00  1.865e-01 
 2.408e-03  3.866e+00  1.904e-01 
 2.409e-03  3.853e+00  1.944e-01 
 2.410e-03  3.840e+00  1.985e-01 
 2.411e-03  3.826e+00  2.026e-01 
 2.412e-03  3.813e+00  2.069e-01 
 2.413e-03  3.800e+00  2.112e-01 
 2.414e-03  3.786e+00  2.156e-01 
 2.415e-03  3.773e+00  2.201e-01 
 2.416e-03  3.759e+00  2.247e-01 
 2.417e-03  3.745e+00  2.294e-01 
 2.418e-03  3.732e+00  2.341e-01 
 2.419e-03  3.718e+00  2.390e-01 
 2.420e-03  3.704e+00  2.440e-01 
 2.421e-03  3.691e+00  2.491e-01 
 2.422e-03  3.677e+00  2.543e-01 
 2.423e-03  3.663e+00  2.596e-01 
 2.424e-03  3.649e+00  2.650e-01 
 2.425e-03  3.635e+00  2.705e-01 
 2.426e-03  3.621e+00  2.761e-01 
 2.427e-03  3.607e+00  2.818e-01 
 2.428e-03  3.593e+00  2.877e-01 
