 time     v(/out) 
 8.7e-09  3.2e-02 
 8.7e-09  3.2e-02 
 8.7e-09  3.2e-02 
 8.7e-09  3.2e-02 
 8.7e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.8e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 8.9e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.0e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.1e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.2e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.3e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.4e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.5e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.6e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.7e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.8e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 9.9e-09  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.0e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.1e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.2e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.3e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.4e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.5e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.6e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
 1.7e-08  3.2e-02 
