 time       v(/in)     v(/out)   
 7.838e-03 -4.255e+00  4.250e+00 
 7.839e-03 -4.238e+00  4.250e+00 
 7.840e-03 -4.222e+00  4.250e+00 
 7.841e-03 -4.205e+00  4.250e+00 
 7.842e-03 -4.188e+00  4.250e+00 
 7.843e-03 -4.170e+00  4.250e+00 
 7.844e-03 -4.153e+00  4.250e+00 
 7.845e-03 -4.135e+00  4.250e+00 
 7.846e-03 -4.118e+00  4.250e+00 
 7.847e-03 -4.100e+00  4.250e+00 
 7.848e-03 -4.082e+00  4.249e+00 
 7.849e-03 -4.063e+00  4.249e+00 
 7.850e-03 -4.045e+00  4.249e+00 
 7.851e-03 -4.027e+00  4.249e+00 
 7.852e-03 -4.008e+00  4.249e+00 
 7.853e-03 -3.989e+00  4.249e+00 
 7.854e-03 -3.970e+00  4.249e+00 
 7.855e-03 -3.951e+00  4.249e+00 
 7.856e-03 -3.931e+00  4.249e+00 
 7.857e-03 -3.912e+00  4.249e+00 
 7.858e-03 -3.892e+00  4.249e+00 
 7.859e-03 -3.872e+00  4.249e+00 
 7.860e-03 -3.853e+00  4.249e+00 
 7.861e-03 -3.832e+00  4.249e+00 
 7.862e-03 -3.812e+00  4.249e+00 
 7.863e-03 -3.792e+00  4.249e+00 
 7.864e-03 -3.771e+00  4.249e+00 
 7.865e-03 -3.751e+00  4.249e+00 
 7.866e-03 -3.730e+00  4.249e+00 
 7.867e-03 -3.709e+00  4.249e+00 
 7.868e-03 -3.688e+00  4.249e+00 
 7.869e-03 -3.666e+00  4.249e+00 
 7.870e-03 -3.645e+00  4.249e+00 
 7.871e-03 -3.623e+00  4.249e+00 
 7.872e-03 -3.602e+00  4.248e+00 
 7.873e-03 -3.580e+00  4.248e+00 
 7.874e-03 -3.558e+00  4.248e+00 
 7.875e-03 -3.536e+00  4.248e+00 
 7.876e-03 -3.513e+00  4.248e+00 
 7.877e-03 -3.491e+00  4.248e+00 
 7.878e-03 -3.468e+00  4.248e+00 
 7.879e-03 -3.446e+00  4.248e+00 
 7.880e-03 -3.423e+00  4.248e+00 
 7.881e-03 -3.400e+00  4.248e+00 
 7.882e-03 -3.377e+00  4.248e+00 
 7.883e-03 -3.353e+00  4.248e+00 
 7.884e-03 -3.330e+00  4.248e+00 
 7.885e-03 -3.307e+00  4.248e+00 
 7.886e-03 -3.283e+00  4.248e+00 
 7.887e-03 -3.259e+00  4.248e+00 
 7.888e-03 -3.235e+00  4.248e+00 
 7.889e-03 -3.211e+00  4.248e+00 
 7.890e-03 -3.187e+00  4.248e+00 
 7.891e-03 -3.163e+00  4.248e+00 
 7.892e-03 -3.138e+00  4.248e+00 
 7.893e-03 -3.114e+00  4.248e+00 
 7.894e-03 -3.089e+00  4.248e+00 
 7.895e-03 -3.065e+00  4.247e+00 
 7.896e-03 -3.040e+00  4.247e+00 
 7.897e-03 -3.015e+00  4.247e+00 
 7.898e-03 -2.990e+00  4.247e+00 
 7.899e-03 -2.964e+00  4.247e+00 
 7.900e-03 -2.939e+00  4.247e+00 
 7.901e-03 -2.913e+00  4.247e+00 
 7.902e-03 -2.888e+00  4.247e+00 
 7.903e-03 -2.862e+00  4.247e+00 
 7.904e-03 -2.836e+00  4.247e+00 
 7.905e-03 -2.810e+00  4.247e+00 
 7.906e-03 -2.784e+00  4.247e+00 
 7.907e-03 -2.758e+00  4.247e+00 
 7.908e-03 -2.732e+00  4.247e+00 
 7.909e-03 -2.706e+00  4.247e+00 
 7.910e-03 -2.679e+00  4.247e+00 
 7.911e-03 -2.653e+00  4.247e+00 
 7.912e-03 -2.626e+00  4.247e+00 
 7.913e-03 -2.599e+00  4.247e+00 
 7.914e-03 -2.572e+00  4.247e+00 
 7.915e-03 -2.545e+00  4.247e+00 
 7.916e-03 -2.518e+00  4.247e+00 
 7.917e-03 -2.491e+00  4.247e+00 
 7.918e-03 -2.464e+00  4.247e+00 
 7.919e-03 -2.436e+00  4.246e+00 
 7.920e-03 -2.409e+00  4.246e+00 
 7.921e-03 -2.381e+00  4.246e+00 
 7.922e-03 -2.354e+00  4.246e+00 
 7.923e-03 -2.326e+00  4.246e+00 
 7.924e-03 -2.298e+00  4.246e+00 
 7.925e-03 -2.270e+00  4.246e+00 
 7.926e-03 -2.242e+00  4.246e+00 
 7.927e-03 -2.214e+00  4.246e+00 
 7.928e-03 -2.186e+00  4.246e+00 
 7.929e-03 -2.157e+00  4.246e+00 
 7.930e-03 -2.129e+00  4.246e+00 
 7.931e-03 -2.100e+00  4.246e+00 
 7.932e-03 -2.072e+00  4.246e+00 
 7.933e-03 -2.043e+00  4.246e+00 
 7.934e-03 -2.015e+00  4.246e+00 
 7.935e-03 -1.986e+00  4.246e+00 
 7.936e-03 -1.957e+00  4.246e+00 
 7.937e-03 -1.928e+00  4.246e+00 
 7.938e-03 -1.899e+00  4.246e+00 
 7.939e-03 -1.870e+00  4.246e+00 
 7.940e-03 -1.841e+00  4.246e+00 
 7.941e-03 -1.811e+00  4.246e+00 
 7.942e-03 -1.782e+00  4.245e+00 
 7.943e-03 -1.753e+00  4.245e+00 
 7.944e-03 -1.723e+00  4.245e+00 
 7.945e-03 -1.694e+00  4.245e+00 
 7.946e-03 -1.664e+00  4.245e+00 
 7.947e-03 -1.634e+00  4.245e+00 
 7.948e-03 -1.605e+00  4.245e+00 
 7.949e-03 -1.575e+00  4.245e+00 
 7.950e-03 -1.545e+00  4.245e+00 
 7.951e-03 -1.515e+00  4.245e+00 
 7.952e-03 -1.485e+00  4.245e+00 
 7.953e-03 -1.455e+00  4.245e+00 
 7.954e-03 -1.425e+00  4.245e+00 
 7.955e-03 -1.395e+00  4.245e+00 
 7.956e-03 -1.365e+00  4.245e+00 
 7.957e-03 -1.335e+00  4.245e+00 
 7.958e-03 -1.304e+00  4.245e+00 
 7.959e-03 -1.274e+00  4.245e+00 
 7.960e-03 -1.243e+00  4.245e+00 
 7.961e-03 -1.213e+00  4.245e+00 
 7.962e-03 -1.182e+00  4.245e+00 
 7.963e-03 -1.152e+00  4.245e+00 
 7.964e-03 -1.121e+00  4.245e+00 
 7.965e-03 -1.091e+00  4.245e+00 
 7.966e-03 -1.060e+00  4.244e+00 
 7.967e-03 -1.029e+00  4.244e+00 
 7.968e-03 -9.985e-01  4.244e+00 
 7.969e-03 -9.677e-01  4.244e+00 
 7.970e-03 -9.369e-01  4.244e+00 
 7.971e-03 -9.060e-01  4.244e+00 
 7.972e-03 -8.751e-01  4.244e+00 
 7.973e-03 -8.442e-01  4.244e+00 
 7.974e-03 -8.132e-01  4.244e+00 
 7.975e-03 -7.822e-01  4.244e+00 
 7.976e-03 -7.511e-01  4.244e+00 
 7.977e-03 -7.201e-01  4.244e+00 
 7.978e-03 -6.889e-01  4.244e+00 
 7.979e-03 -6.578e-01  4.244e+00 
 7.980e-03 -6.267e-01  4.244e+00 
 7.981e-03 -5.955e-01  4.244e+00 
 7.982e-03 -5.643e-01  4.244e+00 
 7.983e-03 -5.331e-01  4.244e+00 
 7.984e-03 -5.018e-01  4.244e+00 
 7.985e-03 -4.705e-01  4.244e+00 
 7.986e-03 -4.393e-01  4.244e+00 
 7.987e-03 -4.080e-01  4.244e+00 
 7.988e-03 -3.766e-01  4.244e+00 
 7.989e-03 -3.453e-01  4.243e+00 
 7.990e-03 -3.140e-01  4.243e+00 
 7.991e-03 -2.826e-01  4.243e+00 
 7.992e-03 -2.512e-01  4.243e+00 
 7.993e-03 -2.198e-01  4.243e+00 
 7.994e-03 -1.885e-01  4.243e+00 
 7.995e-03 -1.571e-01  4.243e+00 
 7.996e-03 -1.256e-01  4.243e+00 
 7.997e-03 -9.424e-02  4.243e+00 
 7.998e-03 -6.283e-02  4.243e+00 
 7.999e-03 -3.142e-02  4.243e+00 
 8.000e-03  1.835e-08  4.243e+00 
 8.001e-03  3.142e-02  4.243e+00 
 8.002e-03  6.283e-02  4.243e+00 
 8.003e-03  9.424e-02  4.243e+00 
 8.004e-03  1.256e-01  4.243e+00 
 8.005e-03  1.571e-01  4.243e+00 
 8.006e-03  1.885e-01  4.243e+00 
 8.007e-03  2.198e-01  4.243e+00 
 8.008e-03  2.512e-01  4.243e+00 
 8.009e-03  2.826e-01  4.243e+00 
 8.010e-03  3.140e-01  4.243e+00 
 8.011e-03  3.453e-01  4.243e+00 
 8.012e-03  3.766e-01  4.243e+00 
 8.013e-03  4.080e-01  4.242e+00 
 8.014e-03  4.393e-01  4.242e+00 
 8.015e-03  4.705e-01  4.242e+00 
 8.016e-03  5.018e-01  4.242e+00 
 8.017e-03  5.331e-01  4.242e+00 
 8.018e-03  5.643e-01  4.242e+00 
 8.019e-03  5.955e-01  4.242e+00 
 8.020e-03  6.267e-01  4.242e+00 
 8.021e-03  6.578e-01  4.242e+00 
 8.022e-03  6.889e-01  4.242e+00 
 8.023e-03  7.201e-01  4.242e+00 
 8.024e-03  7.511e-01  4.242e+00 
 8.025e-03  7.822e-01  4.242e+00 
 8.026e-03  8.132e-01  4.242e+00 
 8.027e-03  8.442e-01  4.242e+00 
 8.028e-03  8.751e-01  4.242e+00 
 8.029e-03  9.060e-01  4.242e+00 
 8.030e-03  9.369e-01  4.242e+00 
 8.031e-03  9.677e-01  4.242e+00 
 8.032e-03  9.985e-01  4.242e+00 
 8.033e-03  1.029e+00  4.242e+00 
 8.034e-03  1.060e+00  4.242e+00 
 8.035e-03  1.091e+00  4.242e+00 
 8.036e-03  1.121e+00  4.241e+00 
 8.037e-03  1.152e+00  4.241e+00 
 8.038e-03  1.182e+00  4.241e+00 
 8.039e-03  1.213e+00  4.241e+00 
 8.040e-03  1.243e+00  4.241e+00 
 8.041e-03  1.274e+00  4.241e+00 
 8.042e-03  1.304e+00  4.241e+00 
 8.043e-03  1.335e+00  4.241e+00 
 8.044e-03  1.365e+00  4.241e+00 
 8.045e-03  1.395e+00  4.241e+00 
 8.046e-03  1.425e+00  4.241e+00 
 8.047e-03  1.455e+00  4.241e+00 
 8.048e-03  1.485e+00  4.241e+00 
 8.049e-03  1.515e+00  4.241e+00 
 8.050e-03  1.545e+00  4.241e+00 
 8.051e-03  1.575e+00  4.241e+00 
 8.052e-03  1.605e+00  4.241e+00 
 8.053e-03  1.634e+00  4.241e+00 
 8.054e-03  1.664e+00  4.241e+00 
 8.055e-03  1.694e+00  4.241e+00 
 8.056e-03  1.723e+00  4.241e+00 
 8.057e-03  1.753e+00  4.241e+00 
 8.058e-03  1.782e+00  4.241e+00 
 8.059e-03  1.811e+00  4.241e+00 
 8.060e-03  1.841e+00  4.240e+00 
 8.061e-03  1.870e+00  4.240e+00 
 8.062e-03  1.899e+00  4.240e+00 
 8.063e-03  1.928e+00  4.240e+00 
 8.064e-03  1.957e+00  4.240e+00 
 8.065e-03  1.986e+00  4.240e+00 
 8.066e-03  2.015e+00  4.240e+00 
 8.067e-03  2.043e+00  4.240e+00 
 8.068e-03  2.072e+00  4.240e+00 
 8.069e-03  2.100e+00  4.240e+00 
 8.070e-03  2.129e+00  4.240e+00 
 8.071e-03  2.157e+00  4.240e+00 
 8.072e-03  2.186e+00  4.240e+00 
 8.073e-03  2.214e+00  4.240e+00 
 8.074e-03  2.242e+00  4.240e+00 
 8.075e-03  2.270e+00  4.240e+00 
 8.076e-03  2.298e+00  4.240e+00 
 8.077e-03  2.326e+00  4.240e+00 
 8.078e-03  2.354e+00  4.240e+00 
 8.079e-03  2.381e+00  4.240e+00 
 8.080e-03  2.409e+00  4.240e+00 
 8.081e-03  2.436e+00  4.240e+00 
 8.082e-03  2.464e+00  4.240e+00 
 8.083e-03  2.491e+00  4.240e+00 
 8.084e-03  2.518e+00  4.239e+00 
 8.085e-03  2.545e+00  4.239e+00 
 8.086e-03  2.572e+00  4.239e+00 
 8.087e-03  2.599e+00  4.239e+00 
 8.088e-03  2.626e+00  4.239e+00 
 8.089e-03  2.653e+00  4.239e+00 
 8.090e-03  2.679e+00  4.239e+00 
 8.091e-03  2.706e+00  4.239e+00 
 8.092e-03  2.732e+00  4.239e+00 
 8.093e-03  2.758e+00  4.239e+00 
 8.094e-03  2.784e+00  4.239e+00 
 8.095e-03  2.810e+00  4.239e+00 
 8.096e-03  2.836e+00  4.239e+00 
 8.097e-03  2.862e+00  4.239e+00 
 8.098e-03  2.888e+00  4.239e+00 
 8.099e-03  2.913e+00  4.239e+00 
 8.100e-03  2.939e+00  4.239e+00 
 8.101e-03  2.964e+00  4.239e+00 
 8.102e-03  2.990e+00  4.239e+00 
 8.103e-03  3.015e+00  4.239e+00 
 8.104e-03  3.040e+00  4.239e+00 
 8.105e-03  3.065e+00  4.239e+00 
 8.106e-03  3.089e+00  4.239e+00 
 8.107e-03  3.114e+00  4.238e+00 
 8.108e-03  3.138e+00  4.238e+00 
 8.109e-03  3.163e+00  4.238e+00 
 8.110e-03  3.187e+00  4.238e+00 
 8.111e-03  3.211e+00  4.238e+00 
 8.112e-03  3.235e+00  4.238e+00 
 8.113e-03  3.259e+00  4.238e+00 
 8.114e-03  3.283e+00  4.238e+00 
 8.115e-03  3.307e+00  4.238e+00 
 8.116e-03  3.330e+00  4.238e+00 
 8.117e-03  3.353e+00  4.238e+00 
 8.118e-03  3.377e+00  4.238e+00 
 8.119e-03  3.400e+00  4.238e+00 
 8.120e-03  3.423e+00  4.238e+00 
 8.121e-03  3.446e+00  4.238e+00 
 8.122e-03  3.468e+00  4.238e+00 
 8.123e-03  3.491e+00  4.238e+00 
 8.124e-03  3.513e+00  4.238e+00 
 8.125e-03  3.536e+00  4.238e+00 
 8.126e-03  3.558e+00  4.238e+00 
 8.127e-03  3.580e+00  4.238e+00 
 8.128e-03  3.602e+00  4.238e+00 
 8.129e-03  3.623e+00  4.238e+00 
 8.130e-03  3.645e+00  4.238e+00 
 8.131e-03  3.666e+00  4.237e+00 
 8.132e-03  3.688e+00  4.237e+00 
 8.133e-03  3.709e+00  4.237e+00 
 8.134e-03  3.730e+00  4.237e+00 
 8.135e-03  3.751e+00  4.237e+00 
 8.136e-03  3.771e+00  4.237e+00 
 8.137e-03  3.792e+00  4.237e+00 
 8.138e-03  3.812e+00  4.237e+00 
 8.139e-03  3.832e+00  4.237e+00 
 8.140e-03  3.853e+00  4.237e+00 
 8.141e-03  3.872e+00  4.237e+00 
 8.142e-03  3.892e+00  4.237e+00 
 8.143e-03  3.912e+00  4.237e+00 
 8.144e-03  3.931e+00  4.237e+00 
 8.145e-03  3.951e+00  4.237e+00 
 8.146e-03  3.970e+00  4.237e+00 
 8.147e-03  3.989e+00  4.237e+00 
 8.148e-03  4.008e+00  4.237e+00 
 8.149e-03  4.027e+00  4.237e+00 
 8.150e-03  4.045e+00  4.237e+00 
 8.151e-03  4.063e+00  4.237e+00 
 8.152e-03  4.082e+00  4.237e+00 
 8.153e-03  4.100e+00  4.237e+00 
 8.154e-03  4.118e+00  4.236e+00 
 8.155e-03  4.135e+00  4.236e+00 
 8.156e-03  4.153e+00  4.236e+00 
 8.157e-03  4.170e+00  4.236e+00 
 8.158e-03  4.188e+00  4.236e+00 
 8.159e-03  4.205e+00  4.236e+00 
 8.160e-03  4.222e+00  4.236e+00 
 8.161e-03  4.238e+00  4.236e+00 
 8.162e-03  4.255e+00  4.236e+00 
 8.163e-03  4.271e+00  4.236e+00 
 8.164e-03  4.288e+00  4.236e+00 
 8.165e-03  4.304e+00  4.236e+00 
 8.166e-03  4.320e+00  4.236e+00 
 8.167e-03  4.335e+00  4.236e+00 
 8.168e-03  4.351e+00  4.236e+00 
 8.169e-03  4.366e+00  4.236e+00 
 8.170e-03  4.382e+00  4.236e+00 
 8.171e-03  4.397e+00  4.236e+00 
 8.172e-03  4.411e+00  4.236e+00 
 8.173e-03  4.426e+00  4.236e+00 
 8.174e-03  4.441e+00  4.236e+00 
 8.175e-03  4.455e+00  4.236e+00 
 8.176e-03  4.469e+00  4.236e+00 
 8.177e-03  4.483e+00  4.236e+00 
 8.178e-03  4.497e+00  4.235e+00 
 8.179e-03  4.511e+00  4.235e+00 
 8.180e-03  4.524e+00  4.235e+00 
 8.181e-03  4.537e+00  4.235e+00 
 8.182e-03  4.551e+00  4.235e+00 
 8.183e-03  4.563e+00  4.235e+00 
 8.184e-03  4.576e+00  4.235e+00 
 8.185e-03  4.589e+00  4.235e+00 
 8.186e-03  4.601e+00  4.235e+00 
 8.187e-03  4.613e+00  4.235e+00 
 8.188e-03  4.625e+00  4.235e+00 
 8.189e-03  4.637e+00  4.235e+00 
 8.190e-03  4.649e+00  4.235e+00 
 8.191e-03  4.660e+00  4.235e+00 
 8.192e-03  4.672e+00  4.235e+00 
 8.193e-03  4.683e+00  4.235e+00 
 8.194e-03  4.694e+00  4.235e+00 
 8.195e-03  4.704e+00  4.235e+00 
 8.196e-03  4.715e+00  4.235e+00 
 8.197e-03  4.725e+00  4.235e+00 
 8.198e-03  4.735e+00  4.235e+00 
 8.199e-03  4.745e+00  4.235e+00 
 8.200e-03  4.755e+00  4.235e+00 
 8.201e-03  4.765e+00  4.235e+00 
 8.202e-03  4.774e+00  4.234e+00 
 8.203e-03  4.784e+00  4.234e+00 
 8.204e-03  4.793e+00  4.234e+00 
 8.205e-03  4.801e+00  4.234e+00 
 8.206e-03  4.810e+00  4.234e+00 
 8.207e-03  4.819e+00  4.234e+00 
 8.208e-03  4.827e+00  4.234e+00 
 8.209e-03  4.835e+00  4.234e+00 
 8.210e-03  4.843e+00  4.235e+00 
 8.211e-03  4.851e+00  4.235e+00 
 8.212e-03  4.858e+00  4.235e+00 
 8.213e-03  4.865e+00  4.235e+00 
 8.214e-03  4.873e+00  4.235e+00 
 8.215e-03  4.880e+00  4.235e+00 
 8.216e-03  4.886e+00  4.235e+00 
 8.217e-03  4.893e+00  4.236e+00 
 8.218e-03  4.899e+00  4.236e+00 
 8.219e-03  4.905e+00  4.236e+00 
 8.220e-03  4.911e+00  4.237e+00 
 8.221e-03  4.917e+00  4.237e+00 
 8.222e-03  4.923e+00  4.237e+00 
 8.223e-03  4.928e+00  4.238e+00 
 8.224e-03  4.933e+00  4.238e+00 
 8.225e-03  4.938e+00  4.239e+00 
 8.226e-03  4.943e+00  4.240e+00 
 8.227e-03  4.948e+00  4.240e+00 
 8.228e-03  4.952e+00  4.241e+00 
 8.229e-03  4.957e+00  4.241e+00 
 8.230e-03  4.961e+00  4.242e+00 
 8.231e-03  4.964e+00  4.243e+00 
 8.232e-03  4.968e+00  4.243e+00 
 8.233e-03  4.971e+00  4.244e+00 
 8.234e-03  4.975e+00  4.245e+00 
 8.235e-03  4.978e+00  4.246e+00 
 8.236e-03  4.981e+00  4.246e+00 
 8.237e-03  4.983e+00  4.247e+00 
 8.238e-03  4.986e+00  4.248e+00 
 8.239e-03  4.988e+00  4.249e+00 
 8.240e-03  4.990e+00  4.250e+00 
 8.241e-03  4.992e+00  4.251e+00 
 8.242e-03  4.994e+00  4.251e+00 
 8.243e-03  4.995e+00  4.252e+00 
 8.244e-03  4.996e+00  4.253e+00 
 8.245e-03  4.998e+00  4.254e+00 
 8.246e-03  4.998e+00  4.255e+00 
 8.247e-03  4.999e+00  4.256e+00 
 8.248e-03  5.000e+00  4.257e+00 
 8.249e-03  5.000e+00  4.257e+00 
 8.250e-03  5.000e+00  4.258e+00 
 8.251e-03  5.000e+00  4.259e+00 
 8.252e-03  5.000e+00  4.260e+00 
 8.253e-03  4.999e+00  4.261e+00 
 8.254e-03  4.998e+00  4.262e+00 
 8.255e-03  4.998e+00  4.262e+00 
 8.256e-03  4.996e+00  4.263e+00 
 8.257e-03  4.995e+00  4.264e+00 
 8.258e-03  4.994e+00  4.265e+00 
 8.259e-03  4.992e+00  4.266e+00 
 8.260e-03  4.990e+00  4.266e+00 
 8.261e-03  4.988e+00  4.267e+00 
 8.262e-03  4.986e+00  4.268e+00 
 8.263e-03  4.983e+00  4.268e+00 
 8.264e-03  4.981e+00  4.269e+00 
 8.265e-03  4.978e+00  4.270e+00 
 8.266e-03  4.975e+00  4.270e+00 
 8.267e-03  4.971e+00  4.271e+00 
 8.268e-03  4.968e+00  4.271e+00 
 8.269e-03  4.964e+00  4.272e+00 
 8.270e-03  4.961e+00  4.272e+00 
 8.271e-03  4.957e+00  4.273e+00 
 8.272e-03  4.952e+00  4.273e+00 
 8.273e-03  4.948e+00  4.274e+00 
 8.274e-03  4.943e+00  4.274e+00 
 8.275e-03  4.938e+00  4.274e+00 
 8.276e-03  4.933e+00  4.275e+00 
 8.277e-03  4.928e+00  4.275e+00 
 8.278e-03  4.923e+00  4.275e+00 
 8.279e-03  4.917e+00  4.275e+00 
 8.280e-03  4.911e+00  4.275e+00 
 8.281e-03  4.905e+00  4.276e+00 
 8.282e-03  4.899e+00  4.276e+00 
 8.283e-03  4.893e+00  4.276e+00 
 8.284e-03  4.886e+00  4.276e+00 
 8.285e-03  4.880e+00  4.276e+00 
 8.286e-03  4.873e+00  4.276e+00 
 8.287e-03  4.865e+00  4.276e+00 
 8.288e-03  4.858e+00  4.276e+00 
 8.289e-03  4.851e+00  4.276e+00 
 8.290e-03  4.843e+00  4.276e+00 
 8.291e-03  4.835e+00  4.276e+00 
 8.292e-03  4.827e+00  4.276e+00 
 8.293e-03  4.819e+00  4.276e+00 
 8.294e-03  4.810e+00  4.276e+00 
 8.295e-03  4.801e+00  4.276e+00 
 8.296e-03  4.793e+00  4.276e+00 
 8.297e-03  4.784e+00  4.276e+00 
 8.298e-03  4.774e+00  4.276e+00 
 8.299e-03  4.765e+00  4.276e+00 
 8.300e-03  4.755e+00  4.276e+00 
 8.301e-03  4.745e+00  4.276e+00 
 8.302e-03  4.735e+00  4.276e+00 
 8.303e-03  4.725e+00  4.276e+00 
 8.304e-03  4.715e+00  4.276e+00 
 8.305e-03  4.704e+00  4.275e+00 
 8.306e-03  4.694e+00  4.275e+00 
 8.307e-03  4.683e+00  4.275e+00 
 8.308e-03  4.672e+00  4.275e+00 
 8.309e-03  4.660e+00  4.275e+00 
 8.310e-03  4.649e+00  4.275e+00 
 8.311e-03  4.637e+00  4.275e+00 
 8.312e-03  4.625e+00  4.275e+00 
 8.313e-03  4.613e+00  4.275e+00 
 8.314e-03  4.601e+00  4.275e+00 
 8.315e-03  4.589e+00  4.275e+00 
 8.316e-03  4.576e+00  4.275e+00 
 8.317e-03  4.563e+00  4.275e+00 
 8.318e-03  4.551e+00  4.275e+00 
 8.319e-03  4.537e+00  4.275e+00 
 8.320e-03  4.524e+00  4.275e+00 
 8.321e-03  4.511e+00  4.275e+00 
 8.322e-03  4.497e+00  4.275e+00 
 8.323e-03  4.483e+00  4.275e+00 
 8.324e-03  4.469e+00  4.275e+00 
 8.325e-03  4.455e+00  4.275e+00 
 8.326e-03  4.441e+00  4.275e+00 
 8.327e-03  4.426e+00  4.275e+00 
 8.328e-03  4.411e+00  4.274e+00 
 8.329e-03  4.397e+00  4.274e+00 
 8.330e-03  4.382e+00  4.274e+00 
 8.331e-03  4.366e+00  4.274e+00 
 8.332e-03  4.351e+00  4.274e+00 
 8.333e-03  4.335e+00  4.274e+00 
 8.334e-03  4.320e+00  4.274e+00 
 8.335e-03  4.304e+00  4.274e+00 
 8.336e-03  4.288e+00  4.274e+00 
 8.337e-03  4.271e+00  4.274e+00 
 8.338e-03  4.255e+00  4.274e+00 
 8.339e-03  4.238e+00  4.274e+00 
 8.340e-03  4.222e+00  4.274e+00 
 8.341e-03  4.205e+00  4.274e+00 
 8.342e-03  4.188e+00  4.274e+00 
 8.343e-03  4.170e+00  4.274e+00 
 8.344e-03  4.153e+00  4.274e+00 
 8.345e-03  4.135e+00  4.274e+00 
 8.346e-03  4.118e+00  4.274e+00 
 8.347e-03  4.100e+00  4.274e+00 
 8.348e-03  4.082e+00  4.274e+00 
 8.349e-03  4.063e+00  4.274e+00 
 8.350e-03  4.045e+00  4.274e+00 
 8.351e-03  4.027e+00  4.274e+00 
 8.352e-03  4.008e+00  4.273e+00 
 8.353e-03  3.989e+00  4.273e+00 
 8.354e-03  3.970e+00  4.273e+00 
 8.355e-03  3.951e+00  4.273e+00 
 8.356e-03  3.931e+00  4.273e+00 
 8.357e-03  3.912e+00  4.273e+00 
 8.358e-03  3.892e+00  4.273e+00 
 8.359e-03  3.872e+00  4.273e+00 
 8.360e-03  3.853e+00  4.273e+00 
 8.361e-03  3.832e+00  4.273e+00 
 8.362e-03  3.812e+00  4.273e+00 
 8.363e-03  3.792e+00  4.273e+00 
 8.364e-03  3.771e+00  4.273e+00 
 8.365e-03  3.751e+00  4.273e+00 
 8.366e-03  3.730e+00  4.273e+00 
 8.367e-03  3.709e+00  4.273e+00 
 8.368e-03  3.688e+00  4.273e+00 
 8.369e-03  3.666e+00  4.273e+00 
 8.370e-03  3.645e+00  4.273e+00 
 8.371e-03  3.623e+00  4.273e+00 
 8.372e-03  3.602e+00  4.273e+00 
 8.373e-03  3.580e+00  4.273e+00 
 8.374e-03  3.558e+00  4.273e+00 
 8.375e-03  3.536e+00  4.272e+00 
 8.376e-03  3.513e+00  4.272e+00 
 8.377e-03  3.491e+00  4.272e+00 
 8.378e-03  3.468e+00  4.272e+00 
 8.379e-03  3.446e+00  4.272e+00 
 8.380e-03  3.423e+00  4.272e+00 
 8.381e-03  3.400e+00  4.272e+00 
 8.382e-03  3.377e+00  4.272e+00 
 8.383e-03  3.353e+00  4.272e+00 
 8.384e-03  3.330e+00  4.272e+00 
 8.385e-03  3.307e+00  4.272e+00 
 8.386e-03  3.283e+00  4.272e+00 
 8.387e-03  3.259e+00  4.272e+00 
 8.388e-03  3.235e+00  4.272e+00 
 8.389e-03  3.211e+00  4.272e+00 
 8.390e-03  3.187e+00  4.272e+00 
 8.391e-03  3.163e+00  4.272e+00 
 8.392e-03  3.138e+00  4.272e+00 
 8.393e-03  3.114e+00  4.272e+00 
 8.394e-03  3.089e+00  4.272e+00 
 8.395e-03  3.065e+00  4.272e+00 
 8.396e-03  3.040e+00  4.272e+00 
 8.397e-03  3.015e+00  4.272e+00 
 8.398e-03  2.990e+00  4.272e+00 
 8.399e-03  2.964e+00  4.271e+00 
 8.400e-03  2.939e+00  4.271e+00 
 8.401e-03  2.913e+00  4.271e+00 
 8.402e-03  2.888e+00  4.271e+00 
 8.403e-03  2.862e+00  4.271e+00 
 8.404e-03  2.836e+00  4.271e+00 
 8.405e-03  2.810e+00  4.271e+00 
 8.406e-03  2.784e+00  4.271e+00 
 8.407e-03  2.758e+00  4.271e+00 
 8.408e-03  2.732e+00  4.271e+00 
 8.409e-03  2.706e+00  4.271e+00 
 8.410e-03  2.679e+00  4.271e+00 
 8.411e-03  2.653e+00  4.271e+00 
 8.412e-03  2.626e+00  4.271e+00 
 8.413e-03  2.599e+00  4.271e+00 
 8.414e-03  2.572e+00  4.271e+00 
 8.415e-03  2.545e+00  4.271e+00 
 8.416e-03  2.518e+00  4.271e+00 
 8.417e-03  2.491e+00  4.271e+00 
 8.418e-03  2.464e+00  4.271e+00 
 8.419e-03  2.436e+00  4.271e+00 
 8.420e-03  2.409e+00  4.271e+00 
 8.421e-03  2.381e+00  4.271e+00 
 8.422e-03  2.354e+00  4.270e+00 
 8.423e-03  2.326e+00  4.270e+00 
 8.424e-03  2.298e+00  4.270e+00 
 8.425e-03  2.270e+00  4.270e+00 
 8.426e-03  2.242e+00  4.270e+00 
 8.427e-03  2.214e+00  4.270e+00 
 8.428e-03  2.186e+00  4.270e+00 
 8.429e-03  2.157e+00  4.270e+00 
 8.430e-03  2.129e+00  4.270e+00 
 8.431e-03  2.100e+00  4.270e+00 
 8.432e-03  2.072e+00  4.270e+00 
 8.433e-03  2.043e+00  4.270e+00 
 8.434e-03  2.015e+00  4.270e+00 
 8.435e-03  1.986e+00  4.270e+00 
 8.436e-03  1.957e+00  4.270e+00 
 8.437e-03  1.928e+00  4.270e+00 
