 time       v(/signal_in) v(/rect_out)
 4.971e-03  2.718e-01  8.345e-01 
 4.972e-03  2.625e-01  8.344e-01 
 4.973e-03  2.532e-01  8.343e-01 
 4.974e-03  2.440e-01  8.342e-01 
 4.975e-03  2.347e-01  8.341e-01 
 4.976e-03  2.253e-01  8.340e-01 
 4.977e-03  2.160e-01  8.340e-01 
 4.978e-03  2.067e-01  8.339e-01 
 4.979e-03  1.973e-01  8.338e-01 
 4.980e-03  1.880e-01  8.337e-01 
 4.981e-03  1.786e-01  8.336e-01 
 4.982e-03  1.693e-01  8.335e-01 
 4.983e-03  1.599e-01  8.335e-01 
 4.984e-03  1.505e-01  8.334e-01 
 4.985e-03  1.412e-01  8.333e-01 
 4.986e-03  1.318e-01  8.332e-01 
 4.987e-03  1.224e-01  8.331e-01 
 4.988e-03  1.130e-01  8.330e-01 
 4.989e-03  1.036e-01  8.330e-01 
 4.990e-03  9.419e-02  8.329e-01 
 4.991e-03  8.478e-02  8.328e-01 
 4.992e-03  7.537e-02  8.327e-01 
 4.993e-03  6.595e-02  8.326e-01 
 4.994e-03  5.654e-02  8.325e-01 
 4.995e-03  4.712e-02  8.325e-01 
 4.996e-03  3.769e-02  8.324e-01 
 4.997e-03  2.827e-02  8.323e-01 
 4.998e-03  1.885e-02  8.322e-01 
 4.999e-03  9.425e-03  8.321e-01 
 5.000e-03 -5.504e-09  8.320e-01 
 5.001e-03 -9.425e-03  8.320e-01 
 5.002e-03 -1.885e-02  8.319e-01 
 5.003e-03 -2.827e-02  8.318e-01 
 5.004e-03 -3.769e-02  8.317e-01 
 5.005e-03 -4.712e-02  8.316e-01 
 5.006e-03 -5.654e-02  8.315e-01 
 5.007e-03 -6.595e-02  8.315e-01 
 5.008e-03 -7.537e-02  8.314e-01 
 5.009e-03 -8.478e-02  8.313e-01 
 5.010e-03 -9.419e-02  8.312e-01 
 5.011e-03 -1.036e-01  8.311e-01 
 5.012e-03 -1.130e-01  8.310e-01 
 5.013e-03 -1.224e-01  8.310e-01 
 5.014e-03 -1.318e-01  8.309e-01 
 5.015e-03 -1.412e-01  8.308e-01 
 5.016e-03 -1.505e-01  8.307e-01 
 5.017e-03 -1.599e-01  8.306e-01 
 5.018e-03 -1.693e-01  8.306e-01 
 5.019e-03 -1.786e-01  8.305e-01 
 5.020e-03 -1.880e-01  8.304e-01 
 5.021e-03 -1.973e-01  8.303e-01 
 5.022e-03 -2.067e-01  8.302e-01 
 5.023e-03 -2.160e-01  8.301e-01 
 5.024e-03 -2.253e-01  8.301e-01 
 5.025e-03 -2.347e-01  8.300e-01 
 5.026e-03 -2.440e-01  8.299e-01 
 5.027e-03 -2.532e-01  8.298e-01 
 5.028e-03 -2.625e-01  8.297e-01 
 5.029e-03 -2.718e-01  8.296e-01 
 5.030e-03 -2.811e-01  8.296e-01 
 5.031e-03 -2.903e-01  8.295e-01 
 5.032e-03 -2.996e-01  8.294e-01 
 5.033e-03 -3.088e-01  8.293e-01 
 5.034e-03 -3.180e-01  8.292e-01 
 5.035e-03 -3.272e-01  8.291e-01 
 5.036e-03 -3.364e-01  8.291e-01 
 5.037e-03 -3.456e-01  8.290e-01 
 5.038e-03 -3.547e-01  8.289e-01 
 5.039e-03 -3.639e-01  8.288e-01 
 5.040e-03 -3.730e-01  8.287e-01 
 5.041e-03 -3.822e-01  8.286e-01 
 5.042e-03 -3.913e-01  8.286e-01 
 5.043e-03 -4.004e-01  8.285e-01 
 5.044e-03 -4.094e-01  8.284e-01 
 5.045e-03 -4.185e-01  8.283e-01 
 5.046e-03 -4.275e-01  8.282e-01 
 5.047e-03 -4.366e-01  8.281e-01 
 5.048e-03 -4.456e-01  8.281e-01 
 5.049e-03 -4.546e-01  8.280e-01 
 5.050e-03 -4.635e-01  8.279e-01 
 5.051e-03 -4.725e-01  8.278e-01 
 5.052e-03 -4.814e-01  8.277e-01 
 5.053e-03 -4.903e-01  8.276e-01 
 5.054e-03 -4.992e-01  8.276e-01 
 5.055e-03 -5.081e-01  8.275e-01 
 5.056e-03 -5.170e-01  8.274e-01 
 5.057e-03 -5.258e-01  8.273e-01 
 5.058e-03 -5.346e-01  8.272e-01 
 5.059e-03 -5.434e-01  8.272e-01 
 5.060e-03 -5.522e-01  8.271e-01 
 5.061e-03 -5.609e-01  8.270e-01 
 5.062e-03 -5.697e-01  8.269e-01 
 5.063e-03 -5.784e-01  8.268e-01 
 5.064e-03 -5.871e-01  8.267e-01 
 5.065e-03 -5.957e-01  8.267e-01 
 5.066e-03 -6.044e-01  8.266e-01 
 5.067e-03 -6.130e-01  8.265e-01 
 5.068e-03 -6.216e-01  8.264e-01 
 5.069e-03 -6.301e-01  8.263e-01 
 5.070e-03 -6.387e-01  8.262e-01 
 5.071e-03 -6.472e-01  8.262e-01 
 5.072e-03 -6.557e-01  8.261e-01 
 5.073e-03 -6.641e-01  8.260e-01 
 5.074e-03 -6.726e-01  8.259e-01 
 5.075e-03 -6.810e-01  8.258e-01 
 5.076e-03 -6.894e-01  8.257e-01 
 5.077e-03 -6.977e-01  8.257e-01 
 5.078e-03 -7.061e-01  8.256e-01 
 5.079e-03 -7.144e-01  8.255e-01 
 5.080e-03 -7.226e-01  8.254e-01 
 5.081e-03 -7.309e-01  8.253e-01 
 5.082e-03 -7.391e-01  8.253e-01 
 5.083e-03 -7.473e-01  8.252e-01 
 5.084e-03 -7.554e-01  8.251e-01 
 5.085e-03 -7.636e-01  8.250e-01 
 5.086e-03 -7.717e-01  8.249e-01 
 5.087e-03 -7.797e-01  8.248e-01 
 5.088e-03 -7.878e-01  8.248e-01 
 5.089e-03 -7.958e-01  8.247e-01 
 5.090e-03 -8.037e-01  8.246e-01 
 5.091e-03 -8.117e-01  8.245e-01 
 5.092e-03 -8.196e-01  8.244e-01 
 5.093e-03 -8.275e-01  8.243e-01 
 5.094e-03 -8.353e-01  8.243e-01 
 5.095e-03 -8.431e-01  8.242e-01 
 5.096e-03 -8.509e-01  8.241e-01 
 5.097e-03 -8.586e-01  8.240e-01 
 5.098e-03 -8.664e-01  8.239e-01 
 5.099e-03 -8.740e-01  8.239e-01 
 5.100e-03 -8.817e-01  8.238e-01 
 5.101e-03 -8.893e-01  8.237e-01 
 5.102e-03 -8.969e-01  8.236e-01 
 5.103e-03 -9.044e-01  8.235e-01 
 5.104e-03 -9.119e-01  8.234e-01 
 5.105e-03 -9.194e-01  8.234e-01 
 5.106e-03 -9.268e-01  8.233e-01 
 5.107e-03 -9.342e-01  8.232e-01 
 5.108e-03 -9.415e-01  8.231e-01 
 5.109e-03 -9.489e-01  8.230e-01 
 5.110e-03 -9.561e-01  8.229e-01 
 5.111e-03 -9.634e-01  8.229e-01 
 5.112e-03 -9.706e-01  8.228e-01 
 5.113e-03 -9.777e-01  8.227e-01 
 5.114e-03 -9.849e-01  8.226e-01 
 5.115e-03 -9.920e-01  8.225e-01 
 5.116e-03 -9.990e-01  8.225e-01 
 5.117e-03 -1.006e+00  8.224e-01 
 5.118e-03 -1.013e+00  8.223e-01 
 5.119e-03 -1.020e+00  8.222e-01 
 5.120e-03 -1.027e+00  8.221e-01 
 5.121e-03 -1.034e+00  8.220e-01 
 5.122e-03 -1.040e+00  8.220e-01 
 5.123e-03 -1.047e+00  8.219e-01 
 5.124e-03 -1.054e+00  8.218e-01 
 5.125e-03 -1.061e+00  8.217e-01 
 5.126e-03 -1.067e+00  8.216e-01 
 5.127e-03 -1.074e+00  8.215e-01 
 5.128e-03 -1.080e+00  8.215e-01 
 5.129e-03 -1.087e+00  8.214e-01 
 5.130e-03 -1.093e+00  8.213e-01 
 5.131e-03 -1.100e+00  8.212e-01 
 5.132e-03 -1.106e+00  8.211e-01 
 5.133e-03 -1.113e+00  8.211e-01 
 5.134e-03 -1.119e+00  8.210e-01 
 5.135e-03 -1.125e+00  8.209e-01 
 5.136e-03 -1.131e+00  8.208e-01 
 5.137e-03 -1.138e+00  8.207e-01 
 5.138e-03 -1.144e+00  8.206e-01 
 5.139e-03 -1.150e+00  8.206e-01 
 5.140e-03 -1.156e+00  8.205e-01 
 5.141e-03 -1.162e+00  8.204e-01 
 5.142e-03 -1.168e+00  8.203e-01 
 5.143e-03 -1.174e+00  8.202e-01 
 5.144e-03 -1.179e+00  8.202e-01 
 5.145e-03 -1.185e+00  8.201e-01 
 5.146e-03 -1.191e+00  8.200e-01 
 5.147e-03 -1.197e+00  8.199e-01 
 5.148e-03 -1.202e+00  8.198e-01 
 5.149e-03 -1.208e+00  8.197e-01 
 5.150e-03 -1.214e+00  8.197e-01 
 5.151e-03 -1.219e+00  8.196e-01 
 5.152e-03 -1.225e+00  8.195e-01 
 5.153e-03 -1.230e+00  8.194e-01 
 5.154e-03 -1.235e+00  8.193e-01 
 5.155e-03 -1.241e+00  8.193e-01 
 5.156e-03 -1.246e+00  8.192e-01 
 5.157e-03 -1.251e+00  8.191e-01 
 5.158e-03 -1.256e+00  8.190e-01 
 5.159e-03 -1.261e+00  8.189e-01 
 5.160e-03 -1.266e+00  8.188e-01 
 5.161e-03 -1.272e+00  8.188e-01 
 5.162e-03 -1.276e+00  8.187e-01 
 5.163e-03 -1.281e+00  8.186e-01 
 5.164e-03 -1.286e+00  8.185e-01 
 5.165e-03 -1.291e+00  8.184e-01 
 5.166e-03 -1.296e+00  8.183e-01 
 5.167e-03 -1.301e+00  8.183e-01 
 5.168e-03 -1.305e+00  8.182e-01 
 5.169e-03 -1.310e+00  8.181e-01 
 5.170e-03 -1.314e+00  8.180e-01 
 5.171e-03 -1.319e+00  8.179e-01 
 5.172e-03 -1.323e+00  8.179e-01 
 5.173e-03 -1.328e+00  8.178e-01 
 5.174e-03 -1.332e+00  8.177e-01 
 5.175e-03 -1.337e+00  8.176e-01 
 5.176e-03 -1.341e+00  8.175e-01 
 5.177e-03 -1.345e+00  8.175e-01 
 5.178e-03 -1.349e+00  8.174e-01 
 5.179e-03 -1.353e+00  8.173e-01 
 5.180e-03 -1.357e+00  8.172e-01 
 5.181e-03 -1.361e+00  8.171e-01 
 5.182e-03 -1.365e+00  8.170e-01 
 5.183e-03 -1.369e+00  8.170e-01 
 5.184e-03 -1.373e+00  8.169e-01 
 5.185e-03 -1.377e+00  8.168e-01 
 5.186e-03 -1.380e+00  8.167e-01 
 5.187e-03 -1.384e+00  8.166e-01 
 5.188e-03 -1.388e+00  8.166e-01 
 5.189e-03 -1.391e+00  8.165e-01 
 5.190e-03 -1.395e+00  8.164e-01 
 5.191e-03 -1.398e+00  8.163e-01 
 5.192e-03 -1.401e+00  8.162e-01 
 5.193e-03 -1.405e+00  8.161e-01 
 5.194e-03 -1.408e+00  8.161e-01 
 5.195e-03 -1.411e+00  8.160e-01 
 5.196e-03 -1.414e+00  8.159e-01 
 5.197e-03 -1.418e+00  8.158e-01 
 5.198e-03 -1.421e+00  8.157e-01 
 5.199e-03 -1.424e+00  8.157e-01 
 5.200e-03 -1.427e+00  8.156e-01 
 5.201e-03 -1.429e+00  8.155e-01 
 5.202e-03 -1.432e+00  8.154e-01 
 5.203e-03 -1.435e+00  8.153e-01 
 5.204e-03 -1.438e+00  8.152e-01 
 5.205e-03 -1.440e+00  8.152e-01 
 5.206e-03 -1.443e+00  8.151e-01 
 5.207e-03 -1.446e+00  8.150e-01 
 5.208e-03 -1.448e+00  8.149e-01 
 5.209e-03 -1.450e+00  8.148e-01 
 5.210e-03 -1.453e+00  8.148e-01 
 5.211e-03 -1.455e+00  8.147e-01 
 5.212e-03 -1.457e+00  8.146e-01 
 5.213e-03 -1.460e+00  8.145e-01 
 5.214e-03 -1.462e+00  8.144e-01 
 5.215e-03 -1.464e+00  8.143e-01 
 5.216e-03 -1.466e+00  8.143e-01 
 5.217e-03 -1.468e+00  8.142e-01 
 5.218e-03 -1.470e+00  8.141e-01 
 5.219e-03 -1.472e+00  8.140e-01 
 5.220e-03 -1.473e+00  8.139e-01 
 5.221e-03 -1.475e+00  8.139e-01 
 5.222e-03 -1.477e+00  8.138e-01 
 5.223e-03 -1.478e+00  8.137e-01 
 5.224e-03 -1.480e+00  8.136e-01 
 5.225e-03 -1.482e+00  8.135e-01 
 5.226e-03 -1.483e+00  8.135e-01 
 5.227e-03 -1.484e+00  8.134e-01 
 5.228e-03 -1.486e+00  8.133e-01 
 5.229e-03 -1.487e+00  8.132e-01 
 5.230e-03 -1.488e+00  8.131e-01 
 5.231e-03 -1.489e+00  8.130e-01 
 5.232e-03 -1.490e+00  8.130e-01 
 5.233e-03 -1.491e+00  8.129e-01 
 5.234e-03 -1.492e+00  8.128e-01 
 5.235e-03 -1.493e+00  8.127e-01 
 5.236e-03 -1.494e+00  8.126e-01 
 5.237e-03 -1.495e+00  8.126e-01 
 5.238e-03 -1.496e+00  8.125e-01 
 5.239e-03 -1.496e+00  8.124e-01 
 5.240e-03 -1.497e+00  8.123e-01 
 5.241e-03 -1.498e+00  8.122e-01 
 5.242e-03 -1.498e+00  8.122e-01 
 5.243e-03 -1.499e+00  8.121e-01 
 5.244e-03 -1.499e+00  8.120e-01 
 5.245e-03 -1.499e+00  8.119e-01 
 5.246e-03 -1.500e+00  8.118e-01 
 5.247e-03 -1.500e+00  8.117e-01 
 5.248e-03 -1.500e+00  8.117e-01 
 5.249e-03 -1.500e+00  8.116e-01 
 5.250e-03 -1.500e+00  8.115e-01 
 5.251e-03 -1.500e+00  8.114e-01 
 5.252e-03 -1.500e+00  8.113e-01 
 5.253e-03 -1.500e+00  8.113e-01 
 5.254e-03 -1.500e+00  8.112e-01 
 5.255e-03 -1.499e+00  8.111e-01 
 5.256e-03 -1.499e+00  8.110e-01 
 5.257e-03 -1.499e+00  8.109e-01 
 5.258e-03 -1.498e+00  8.109e-01 
 5.259e-03 -1.498e+00  8.108e-01 
 5.260e-03 -1.497e+00  8.107e-01 
 5.261e-03 -1.496e+00  8.106e-01 
 5.262e-03 -1.496e+00  8.105e-01 
 5.263e-03 -1.495e+00  8.105e-01 
 5.264e-03 -1.494e+00  8.104e-01 
 5.265e-03 -1.493e+00  8.103e-01 
 5.266e-03 -1.492e+00  8.102e-01 
 5.267e-03 -1.491e+00  8.101e-01 
 5.268e-03 -1.490e+00  8.100e-01 
 5.269e-03 -1.489e+00  8.100e-01 
 5.270e-03 -1.488e+00  8.099e-01 
 5.271e-03 -1.487e+00  8.098e-01 
 5.272e-03 -1.486e+00  8.097e-01 
 5.273e-03 -1.484e+00  8.096e-01 
 5.274e-03 -1.483e+00  8.096e-01 
 5.275e-03 -1.482e+00  8.095e-01 
 5.276e-03 -1.480e+00  8.094e-01 
 5.277e-03 -1.478e+00  8.093e-01 
 5.278e-03 -1.477e+00  8.092e-01 
 5.279e-03 -1.475e+00  8.092e-01 
 5.280e-03 -1.473e+00  8.091e-01 
 5.281e-03 -1.472e+00  8.090e-01 
 5.282e-03 -1.470e+00  8.089e-01 
 5.283e-03 -1.468e+00  8.088e-01 
 5.284e-03 -1.466e+00  8.088e-01 
 5.285e-03 -1.464e+00  8.087e-01 
 5.286e-03 -1.462e+00  8.086e-01 
 5.287e-03 -1.460e+00  8.085e-01 
 5.288e-03 -1.457e+00  8.084e-01 
 5.289e-03 -1.455e+00  8.083e-01 
 5.290e-03 -1.453e+00  8.083e-01 
 5.291e-03 -1.450e+00  8.082e-01 
 5.292e-03 -1.448e+00  8.081e-01 
 5.293e-03 -1.446e+00  8.080e-01 
 5.294e-03 -1.443e+00  8.079e-01 
 5.295e-03 -1.440e+00  8.079e-01 
 5.296e-03 -1.438e+00  8.078e-01 
 5.297e-03 -1.435e+00  8.077e-01 
 5.298e-03 -1.432e+00  8.076e-01 
 5.299e-03 -1.429e+00  8.075e-01 
 5.300e-03 -1.427e+00  8.075e-01 
 5.301e-03 -1.424e+00  8.074e-01 
 5.302e-03 -1.421e+00  8.073e-01 
 5.303e-03 -1.418e+00  8.072e-01 
 5.304e-03 -1.414e+00  8.071e-01 
 5.305e-03 -1.411e+00  8.071e-01 
 5.306e-03 -1.408e+00  8.070e-01 
 5.307e-03 -1.405e+00  8.069e-01 
 5.308e-03 -1.401e+00  8.068e-01 
 5.309e-03 -1.398e+00  8.067e-01 
 5.310e-03 -1.395e+00  8.067e-01 
 5.311e-03 -1.391e+00  8.066e-01 
 5.312e-03 -1.388e+00  8.065e-01 
 5.313e-03 -1.384e+00  8.064e-01 
 5.314e-03 -1.380e+00  8.063e-01 
 5.315e-03 -1.377e+00  8.062e-01 
 5.316e-03 -1.373e+00  8.062e-01 
 5.317e-03 -1.369e+00  8.061e-01 
 5.318e-03 -1.365e+00  8.060e-01 
 5.319e-03 -1.361e+00  8.059e-01 
 5.320e-03 -1.357e+00  8.058e-01 
 5.321e-03 -1.353e+00  8.058e-01 
 5.322e-03 -1.349e+00  8.057e-01 
 5.323e-03 -1.345e+00  8.056e-01 
 5.324e-03 -1.341e+00  8.055e-01 
 5.325e-03 -1.337e+00  8.054e-01 
 5.326e-03 -1.332e+00  8.054e-01 
 5.327e-03 -1.328e+00  8.053e-01 
 5.328e-03 -1.323e+00  8.052e-01 
 5.329e-03 -1.319e+00  8.051e-01 
 5.330e-03 -1.314e+00  8.050e-01 
 5.331e-03 -1.310e+00  8.050e-01 
 5.332e-03 -1.305e+00  8.049e-01 
 5.333e-03 -1.301e+00  8.048e-01 
 5.334e-03 -1.296e+00  8.047e-01 
 5.335e-03 -1.291e+00  8.046e-01 
 5.336e-03 -1.286e+00  8.046e-01 
 5.337e-03 -1.281e+00  8.045e-01 
 5.338e-03 -1.276e+00  8.044e-01 
 5.339e-03 -1.272e+00  8.043e-01 
 5.340e-03 -1.266e+00  8.042e-01 
 5.341e-03 -1.261e+00  8.042e-01 
 5.342e-03 -1.256e+00  8.041e-01 
 5.343e-03 -1.251e+00  8.040e-01 
 5.344e-03 -1.246e+00  8.039e-01 
 5.345e-03 -1.241e+00  8.038e-01 
 5.346e-03 -1.235e+00  8.038e-01 
 5.347e-03 -1.230e+00  8.037e-01 
 5.348e-03 -1.225e+00  8.036e-01 
 5.349e-03 -1.219e+00  8.035e-01 
 5.350e-03 -1.214e+00  8.034e-01 
 5.351e-03 -1.208e+00  8.033e-01 
 5.352e-03 -1.202e+00  8.033e-01 
 5.353e-03 -1.197e+00  8.032e-01 
 5.354e-03 -1.191e+00  8.031e-01 
 5.355e-03 -1.185e+00  8.030e-01 
 5.356e-03 -1.179e+00  8.029e-01 
 5.357e-03 -1.174e+00  8.029e-01 
 5.358e-03 -1.168e+00  8.028e-01 
 5.359e-03 -1.162e+00  8.027e-01 
 5.360e-03 -1.156e+00  8.026e-01 
 5.361e-03 -1.150e+00  8.025e-01 
 5.362e-03 -1.144e+00  8.025e-01 
 5.363e-03 -1.138e+00  8.024e-01 
 5.364e-03 -1.131e+00  8.023e-01 
 5.365e-03 -1.125e+00  8.022e-01 
 5.366e-03 -1.119e+00  8.021e-01 
 5.367e-03 -1.113e+00  8.021e-01 
 5.368e-03 -1.106e+00  8.020e-01 
 5.369e-03 -1.100e+00  8.019e-01 
 5.370e-03 -1.093e+00  8.018e-01 
 5.371e-03 -1.087e+00  8.017e-01 
 5.372e-03 -1.080e+00  8.017e-01 
 5.373e-03 -1.074e+00  8.016e-01 
 5.374e-03 -1.067e+00  8.015e-01 
 5.375e-03 -1.061e+00  8.014e-01 
 5.376e-03 -1.054e+00  8.013e-01 
 5.377e-03 -1.047e+00  8.013e-01 
 5.378e-03 -1.040e+00  8.012e-01 
 5.379e-03 -1.034e+00  8.011e-01 
 5.380e-03 -1.027e+00  8.010e-01 
 5.381e-03 -1.020e+00  8.009e-01 
 5.382e-03 -1.013e+00  8.009e-01 
 5.383e-03 -1.006e+00  8.008e-01 
 5.384e-03 -9.990e-01  8.007e-01 
 5.385e-03 -9.920e-01  8.006e-01 
 5.386e-03 -9.849e-01  8.005e-01 
 5.387e-03 -9.777e-01  8.005e-01 
 5.388e-03 -9.706e-01  8.004e-01 
 5.389e-03 -9.634e-01  8.003e-01 
 5.390e-03 -9.561e-01  8.002e-01 
 5.391e-03 -9.489e-01  8.001e-01 
 5.392e-03 -9.415e-01  8.001e-01 
 5.393e-03 -9.342e-01  8.000e-01 
 5.394e-03 -9.268e-01  7.999e-01 
 5.395e-03 -9.194e-01  7.998e-01 
 5.396e-03 -9.119e-01  7.997e-01 
 5.397e-03 -9.044e-01  7.997e-01 
 5.398e-03 -8.969e-01  7.996e-01 
 5.399e-03 -8.893e-01  7.995e-01 
 5.400e-03 -8.817e-01  7.994e-01 
 5.401e-03 -8.740e-01  7.993e-01 
 5.402e-03 -8.664e-01  7.993e-01 
 5.403e-03 -8.586e-01  7.992e-01 
 5.404e-03 -8.509e-01  7.991e-01 
 5.405e-03 -8.431e-01  7.990e-01 
 5.406e-03 -8.353e-01  7.989e-01 
 5.407e-03 -8.275e-01  7.989e-01 
 5.408e-03 -8.196e-01  7.988e-01 
 5.409e-03 -8.117e-01  7.987e-01 
 5.410e-03 -8.037e-01  7.986e-01 
 5.411e-03 -7.958e-01  7.985e-01 
 5.412e-03 -7.878e-01  7.985e-01 
 5.413e-03 -7.797e-01  7.984e-01 
 5.414e-03 -7.717e-01  7.983e-01 
 5.415e-03 -7.636e-01  7.982e-01 
 5.416e-03 -7.554e-01  7.981e-01 
 5.417e-03 -7.473e-01  7.981e-01 
 5.418e-03 -7.391e-01  7.980e-01 
 5.419e-03 -7.309e-01  7.979e-01 
 5.420e-03 -7.226e-01  7.978e-01 
 5.421e-03 -7.144e-01  7.977e-01 
 5.422e-03 -7.061e-01  7.977e-01 
 5.423e-03 -6.977e-01  7.976e-01 
 5.424e-03 -6.894e-01  7.975e-01 
 5.425e-03 -6.810e-01  7.974e-01 
 5.426e-03 -6.726e-01  7.973e-01 
 5.427e-03 -6.641e-01  7.973e-01 
 5.428e-03 -6.557e-01  7.972e-01 
 5.429e-03 -6.472e-01  7.971e-01 
 5.430e-03 -6.387e-01  7.970e-01 
 5.431e-03 -6.301e-01  7.969e-01 
 5.432e-03 -6.216e-01  7.969e-01 
 5.433e-03 -6.130e-01  7.968e-01 
 5.434e-03 -6.044e-01  7.967e-01 
 5.435e-03 -5.957e-01  7.966e-01 
 5.436e-03 -5.871e-01  7.965e-01 
 5.437e-03 -5.784e-01  7.965e-01 
 5.438e-03 -5.697e-01  7.964e-01 
 5.439e-03 -5.609e-01  7.963e-01 
 5.440e-03 -5.522e-01  7.962e-01 
 5.441e-03 -5.434e-01  7.962e-01 
 5.442e-03 -5.346e-01  7.961e-01 
 5.443e-03 -5.258e-01  7.960e-01 
 5.444e-03 -5.170e-01  7.959e-01 
 5.445e-03 -5.081e-01  7.958e-01 
 5.446e-03 -4.992e-01  7.958e-01 
 5.447e-03 -4.903e-01  7.957e-01 
 5.448e-03 -4.814e-01  7.956e-01 
 5.449e-03 -4.725e-01  7.955e-01 
 5.450e-03 -4.635e-01  7.954e-01 
 5.451e-03 -4.546e-01  7.954e-01 
 5.452e-03 -4.456e-01  7.953e-01 
 5.453e-03 -4.366e-01  7.952e-01 
 5.454e-03 -4.275e-01  7.951e-01 
 5.455e-03 -4.185e-01  7.950e-01 
 5.456e-03 -4.094e-01  7.950e-01 
 5.457e-03 -4.004e-01  7.949e-01 
 5.458e-03 -3.913e-01  7.948e-01 
 5.459e-03 -3.822e-01  7.947e-01 
 5.460e-03 -3.730e-01  7.946e-01 
 5.461e-03 -3.639e-01  7.946e-01 
 5.462e-03 -3.547e-01  7.945e-01 
 5.463e-03 -3.456e-01  7.944e-01 
 5.464e-03 -3.364e-01  7.943e-01 
 5.465e-03 -3.272e-01  7.942e-01 
 5.466e-03 -3.180e-01  7.942e-01 
 5.467e-03 -3.088e-01  7.941e-01 
 5.468e-03 -2.996e-01  7.940e-01 
 5.469e-03 -2.903e-01  7.939e-01 
 5.470e-03 -2.811e-01  7.938e-01 
 5.471e-03 -2.718e-01  7.938e-01 
 5.472e-03 -2.625e-01  7.937e-01 
 5.473e-03 -2.532e-01  7.936e-01 
 5.474e-03 -2.440e-01  7.935e-01 
 5.475e-03 -2.347e-01  7.934e-01 
 5.476e-03 -2.253e-01  7.934e-01 
 5.477e-03 -2.160e-01  7.933e-01 
 5.478e-03 -2.067e-01  7.932e-01 
 5.479e-03 -1.973e-01  7.931e-01 
 5.480e-03 -1.880e-01  7.931e-01 
 5.481e-03 -1.786e-01  7.930e-01 
 5.482e-03 -1.693e-01  7.929e-01 
 5.483e-03 -1.599e-01  7.928e-01 
 5.484e-03 -1.505e-01  7.927e-01 
 5.485e-03 -1.412e-01  7.927e-01 
 5.486e-03 -1.318e-01  7.926e-01 
 5.487e-03 -1.224e-01  7.925e-01 
 5.488e-03 -1.130e-01  7.924e-01 
 5.489e-03 -1.036e-01  7.923e-01 
 5.490e-03 -9.419e-02  7.923e-01 
 5.491e-03 -8.478e-02  7.922e-01 
 5.492e-03 -7.537e-02  7.921e-01 
 5.493e-03 -6.595e-02  7.920e-01 
 5.494e-03 -5.654e-02  7.919e-01 
 5.495e-03 -4.712e-02  7.919e-01 
 5.496e-03 -3.769e-02  7.918e-01 
 5.497e-03 -2.827e-02  7.917e-01 
 5.498e-03 -1.885e-02  7.916e-01 
 5.499e-03 -9.425e-03  7.915e-01 
 5.500e-03  5.505e-09  7.915e-01 
 5.501e-03  9.425e-03  7.914e-01 
 5.502e-03  1.885e-02  7.913e-01 
 5.503e-03  2.827e-02  7.912e-01 
 5.504e-03  3.769e-02  7.912e-01 
 5.505e-03  4.712e-02  7.911e-01 
 5.506e-03  5.654e-02  7.910e-01 
 5.507e-03  6.595e-02  7.909e-01 
 5.508e-03  7.537e-02  7.908e-01 
 5.509e-03  8.478e-02  7.908e-01 
 5.510e-03  9.419e-02  7.907e-01 
 5.511e-03  1.036e-01  7.906e-01 
 5.512e-03  1.130e-01  7.905e-01 
 5.513e-03  1.224e-01  7.904e-01 
 5.514e-03  1.318e-01  7.904e-01 
 5.515e-03  1.412e-01  7.903e-01 
 5.516e-03  1.505e-01  7.902e-01 
 5.517e-03  1.599e-01  7.901e-01 
 5.518e-03  1.693e-01  7.900e-01 
 5.519e-03  1.786e-01  7.900e-01 
 5.520e-03  1.880e-01  7.899e-01 
 5.521e-03  1.973e-01  7.898e-01 
 5.522e-03  2.067e-01  7.897e-01 
 5.523e-03  2.160e-01  7.897e-01 
 5.524e-03  2.253e-01  7.896e-01 
 5.525e-03  2.347e-01  7.895e-01 
 5.526e-03  2.440e-01  7.894e-01 
 5.527e-03  2.532e-01  7.893e-01 
 5.528e-03  2.625e-01  7.893e-01 
 5.529e-03  2.718e-01  7.892e-01 
 5.530e-03  2.811e-01  7.891e-01 
 5.531e-03  2.903e-01  7.890e-01 
 5.532e-03  2.996e-01  7.889e-01 
 5.533e-03  3.088e-01  7.889e-01 
 5.534e-03  3.180e-01  7.888e-01 
 5.535e-03  3.272e-01  7.887e-01 
 5.536e-03  3.364e-01  7.886e-01 
 5.537e-03  3.456e-01  7.885e-01 
 5.538e-03  3.547e-01  7.885e-01 
 5.539e-03  3.639e-01  7.884e-01 
 5.540e-03  3.730e-01  7.883e-01 
 5.541e-03  3.822e-01  7.882e-01 
 5.542e-03  3.913e-01  7.882e-01 
 5.543e-03  4.004e-01  7.881e-01 
 5.544e-03  4.094e-01  7.880e-01 
 5.545e-03  4.185e-01  7.879e-01 
 5.546e-03  4.275e-01  7.878e-01 
 5.547e-03  4.366e-01  7.878e-01 
 5.548e-03  4.456e-01  7.877e-01 
 5.549e-03  4.546e-01  7.876e-01 
 5.550e-03  4.635e-01  7.875e-01 
 5.551e-03  4.725e-01  7.874e-01 
 5.552e-03  4.814e-01  7.874e-01 
 5.553e-03  4.903e-01  7.873e-01 
 5.554e-03  4.992e-01  7.872e-01 
 5.555e-03  5.081e-01  7.871e-01 
 5.556e-03  5.170e-01  7.870e-01 
